AÑO;MES;DIA;HORA UTC;INICIO INTERVALO;FIN INTERVALO;PUNTO DE MEDIDA;COORDINADO;SERIE MEDIDOR;SUBESTACION;FECHA DE ULTIMA LECTURA;PRINCIPAL/RESPALDO;ID Bitacora/F-Inicio_F-fin;Retiro_Energia_Activa (kWhD);Retiro_Energia_Reactiva (kVarhD);Inyección_Energia_Activa (kWhR);Inyección_Energia_Reactiva (kVarhR)
﻿2023;8;11;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,526380599999996;7,1590918;0,0;0,0
﻿2023;8;11;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,9265061;7,0624795;0,0;0,0
﻿2023;8;11;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,9402743;6,549640699999999;0,0;0,0
﻿2023;8;11;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;37,2418719;5,7741872999999995;0,0;0,0
﻿2023;8;11;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,6778412;5,1626712;0,0;0,0
﻿2023;8;11;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,615455600000004;5,3802322;0,0;0,0
﻿2023;8;11;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,871377;5,9270319;0,0;0,0
﻿2023;8;11;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,0022106;5,8425952;0,0;0,0
﻿2023;8;12;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,2643586;5,7020064999999995;0,0;0,0
﻿2023;8;12;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,6097046;5,912603900000001;0,0;0,0
﻿2023;8;12;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,191599399999998;5,1031872;0,0;0,0
﻿2023;8;12;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,5270343;4,9766411;0,0;0,0
﻿2023;8;12;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,1426519;5,6521156;0,0;0,0
﻿2023;8;12;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,348544999999998;5,657433900000001;0,0;0,0
﻿2023;8;12;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,7384901;5,0081378;0,0;0,0
﻿2023;8;12;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,0149755;5,7950525;0,0;0,0
﻿2023;8;12;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,0307894;5,965837199999999;0,0;0,0
﻿2023;8;12;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,3558774;6,5471876;0,0;0,0
﻿2023;8;12;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,3701516;6,124505899999999;0,0;0,0
﻿2023;8;12;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,5826092;5,7918132;0,0;0,0
﻿2023;8;12;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,338884399999998;6,7290338;0,0;0,0
﻿2023;8;12;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,6712122;6,1303388000000005;0,0;0,0
﻿2023;8;12;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,191814900000004;6,5218107000000005;0,0;0,0
﻿2023;8;12;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,7317286;6,839147799999999;0,0;0,0
﻿2023;8;12;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,743010599999998;6,5480743;0,0;0,0
﻿2023;8;12;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,0570059;6,1876197;0,0;0,0
﻿2023;8;12;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,8940835;5,328775800000001;0,0;0,0
﻿2023;8;12;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,3515176;4,9684223;0,0;0,0
﻿2023;8;12;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,9540663;5,234227000000001;0,0;0,0
﻿2023;8;12;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,4806318;5,0292006;0,0;0,0
﻿2023;8;12;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,8801126;4,9627623000000005;0,0;0,0
﻿2023;8;12;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,5487676;4,8291838;0,0;0,0
﻿2023;8;13;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,705352299999998;4,9385309;0,0;0,0
﻿2023;8;13;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,7106171;4,7912938;0,0;0,0
﻿2023;8;13;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,022963;4,3988157999999995;0,0;0,0
﻿2023;8;13;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,6298891;5,0205917;0,0;0,0
﻿2023;8;13;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,5159546;4,4131494;0,0;0,0
﻿2023;8;13;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,8926086;4,8072333;0,0;0,0
﻿2023;8;13;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,0012241;4,7024231;0,0;0,0
﻿2023;8;13;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,5707888;4,6802411;0,0;0,0
﻿2023;8;13;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,836523;5,6250678;0,0;0,0
﻿2023;8;13;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,1674786;5,957031799999999;0,0;0,0
﻿2023;8;13;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,739472399999997;5,9995046;0,0;0,0
﻿2023;8;13;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,216002500000002;6,628232499999999;0,0;0,0
﻿2023;8;13;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,111326699999996;5,8690746;0,0;0,0
﻿2023;8;13;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,7757621;6,6066258;0,0;0,0
﻿2023;8;13;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,1283374;6,4700137;0,0;0,0
﻿2023;8;13;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,8112721;6,183110500000001;0,0;0,0
﻿2023;8;13;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,3654222;6,3498767;0,0;0,0
﻿2023;8;13;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,5034737;5,3703813;0,0;0,0
﻿2023;8;13;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,9516759;5,8776083;0,0;0,0
﻿2023;8;13;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,308069599999996;4,907913199999999;0,0;0,0
﻿2023;8;13;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,2499495;4,941992;0,0;0,0
﻿2023;8;13;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,9208479;4,9373555;0,0;0,0
﻿2023;8;13;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,0007229;5,3879471;0,0;0,0
﻿2023;8;13;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,267476;5,3458192;0,0;0,0
﻿2023;8;14;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,1817703;5,3492536;0,0;0,0
﻿2023;8;14;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,7245225;4,9312343;0,0;0,0
﻿2023;8;14;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,8489194;4,7032049;0,0;0,0
﻿2023;8;14;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,6660515;5,089518099999999;0,0;0,0
﻿2023;8;14;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,580148700000002;4,878822400000001;0,0;0,0
﻿2023;8;14;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,159502;5,4565279;0,0;0,0
﻿2023;8;14;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,5801125;4,5890450000000005;0,0;0,0
﻿2023;8;14;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,2777052;4,9326948;0,0;0,0
﻿2023;8;14;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,8366055;5,940797;0,0;0,0
﻿2023;8;14;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,1773767;6,3268872;0,0;0,0
﻿2023;8;14;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,712117199999998;5,750738800000001;0,0;0,0
﻿2023;8;14;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,5657401;6,562528;0,0;0,0
﻿2023;8;14;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,4080925;6,3745706;0,0;0,0
﻿2023;8;14;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,7382817;5,9109456;0,0;0,0
﻿2023;8;14;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,1300979;6,1320759;0,0;0,0
﻿2023;8;14;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,4901704;6,549878700000001;0,0;0,0
﻿2023;8;14;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,510403099999998;6,4564052;0,0;0,0
﻿2023;8;14;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,262568899999998;6,433496399999999;0,0;0,0
﻿2023;8;14;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,9959111;6,1865357;0,0;0,0
﻿2023;8;14;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,3228588;4,8649393;0,0;0,0
﻿2023;8;14;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,3401938;5,1999472;0,0;0,0
﻿2023;8;14;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,0784998;4,933796;0,0;0,0
﻿2023;8;14;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,78796;4,4804683999999995;0,0;0,0
﻿2023;8;14;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,8954309;4,163883;0,0;0,0
﻿2023;8;15;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,3565012;4,2037552;0,0;0,0
﻿2023;8;15;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,0877595;5,2452437;0,0;0,0
﻿2023;8;15;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,212682199999996;4,0414289;0,0;0,0
﻿2023;8;15;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,5137158;4,155937;0,0;0,0
﻿2023;8;15;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,1272134;4,0154146;0,0;0,0
﻿2023;8;15;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,2427612;4,3989735;0,0;0,0
﻿2023;8;15;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,1781883;4,054118300000001;0,0;0,0
﻿2023;8;15;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,309738999999997;3,6835991000000003;0,0;0,0
﻿2023;8;15;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,408962199999998;4,8805568;0,0;0,0
﻿2023;8;15;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,0911202;5,8922898;0,0;0,0
﻿2023;8;15;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,7791558;4,994346499999999;0,0;0,0
﻿2023;8;15;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;25,6594691;5,4673833;0,0;0,0
﻿2023;8;15;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,5433226;6,3197890999999995;0,0;0,0
﻿2023;8;15;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,3963036;6,185757199999999;0,0;0,0
﻿2023;8;15;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,944562899999998;6,0645585;0,0;0,0
﻿2023;8;15;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,1422329;6,2996843;0,0;0,0
﻿2023;8;15;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;27,1216473;6,2043004;0,0;0,0
﻿2023;8;15;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,574932099999998;6,1115195;0,0;0,0
﻿2023;8;15;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,4242792;5,8873762;0,0;0,0
﻿2023;8;15;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,6118508;4,917809;0,0;0,0
﻿2023;8;15;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,5390453;4,6828904;0,0;0,0
﻿2023;8;15;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;37,083337799999995;4,9122883;0,0;0,0
﻿2023;8;15;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,916828100000004;5,3940121;0,0;0,0
﻿2023;8;15;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,7673297;4,5041519999999995;0,0;0,0
﻿2023;8;16;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,7528901;4,4701891;0,0;0,0
﻿2023;8;16;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,4476389;4,6245998;0,0;0,0
﻿2023;8;16;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;21,826273899999997;4,7853797;0,0;0,0
﻿2023;8;16;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;20,873517500000002;4,8474734999999995;0,0;0,0
﻿2023;8;16;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;21,941280900000002;4,8495307;0,0;0,0
﻿2023;8;16;9;5;6;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;20,462899699999998;4,5681011;0,0;0,0
﻿2023;8;16;10;6;7;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;22,1112484;4,9708059;0,0;0,0
﻿2023;8;16;11;7;8;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,1196804;4,3123086;0,0;0,0
﻿2023;8;16;12;8;9;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;29,603570400000002;4,8410606000000005;0,0;0,0
﻿2023;8;16;13;9;10;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;28,886280499999998;5,100984;0,0;0,0
﻿2023;8;16;14;10;11;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,1740937;5,767576;0,0;0,0
﻿2023;8;16;15;11;12;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;31,5357147;5,812429400000001;0,0;0,0
﻿2023;8;16;16;12;13;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,963314999999994;5,5940321;0,0;0,0
﻿2023;8;16;17;13;14;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,073293699999994;5,8204056;0,0;0,0
﻿2023;8;16;18;14;15;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,9237041;6,1336873;0,0;0,0
﻿2023;8;16;19;15;16;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,2055368;5,3461015;0,0;0,0
﻿2023;8;16;20;16;17;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,3290634;5,767517099999999;0,0;0,0
﻿2023;8;16;21;17;18;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;30,2909331;5,1216866;0,0;0,0
﻿2023;8;16;22;18;19;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;33,9878621;4,8852886;0,0;0,0
﻿2023;8;16;23;19;20;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;36,8519297;5,208442699999999;0,0;0,0
﻿2023;8;16;0;20;21;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,406945300000004;4,4845941;0,0;0,0
﻿2023;8;16;1;21;22;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;35,0160379;4,684528;0,0;0,0
﻿2023;8;16;2;22;23;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;32,7720518;3,8289703;0,0;0,0
﻿2023;8;16;3;23;24;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;34,2578563;3,4946653000000003;0,0;0,0
﻿2023;8;17;4;0;1;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;26,175330699999996;4,0680547;0,0;0,0
﻿2023;8;17;5;1;2;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,836430399999998;4,428290499999999;0,0;0,0
﻿2023;8;17;6;2;3;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;23,7881146;4,1094207;0,0;0,0
﻿2023;8;17;7;3;4;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,4606352;4,5930865;0,0;0,0
﻿2023;8;17;8;4;5;TAPCUYA_013_TAP_EME;CGE;MR2002A66002_0100;TAP OFF CUYA;2023-08-31 23:45:00;PRINCIPAL;;24,0070643;4,4450426;0,0;0,0
